year,spatial_unit,age,nat,sex,n_jan,births,hist_imm_nat_n,hist_imm_int_n,hist_imm_sub_n,hist_emi_sub_n
2025,3,79,ch,m,260,0,2,0,5,0
2025,3,80,ch,m,234,0,3,0,3,2
2025,3,81,ch,m,215,0,2,1,5,3
2025,3,82,ch,m,214,0,2,0,3,4
2025,3,83,ch,m,172,0,0,1,0,3
2025,3,84,ch,m,160,0,0,0,2,1
2025,3,85,ch,m,110,0,0,0,1,4
2025,3,86,ch,m,118,0,1,0,2,0
2025,3,87,ch,m,95,0,1,0,1,0
2025,3,88,ch,m,75,0,1,0,1,1
2025,3,89,ch,m,74,0,0,0,0,0
2025,3,90,ch,m,76,0,0,0,0,0
2025,3,91,ch,m,42,0,0,0,2,1
2025,3,92,ch,m,49,0,0,0,0,0
2025,3,93,ch,m,30,0,0,0,2,0
2025,3,94,ch,m,20,0,0,0,1,0
2025,3,95,ch,m,16,0,0,0,0,0
2025,3,96,ch,m,14,0,0,0,0,0
2025,3,97,ch,m,6,0,0,0,0,0
2025,3,98,ch,m,7,0,0,0,0,0
2025,3,99,ch,m,2,0,0,0,0,0
2025,3,100,ch,m,6,0,0,0,0,0
2025,3,0,ch,f,0,223,6,0,4,8
2025,3,1,ch,f,198,0,5,1,11,10
2025,3,2,ch,f,228,0,11,2,11,13
2025,3,3,ch,f,229,0,3,0,10,10
2025,3,4,ch,f,269,0,9,4,8,8
2025,3,5,ch,f,262,0,4,0,7,8
2025,3,6,ch,f,237,0,1,3,8,3
2025,3,7,ch,f,233,0,2,0,5,4
2025,3,8,ch,f,257,0,0,2,4,5
2025,3,9,ch,f,234,0,2,0,3,1
2025,3,10,ch,f,225,0,2,1,4,2
2025,3,11,ch,f,238,0,2,0,2,1
2025,3,12,ch,f,252,0,2,2,6,2
2025,3,13,ch,f,255,0,3,0,5,4
2025,3,14,ch,f,248,0,3,2,4,5
2025,3,15,ch,f,253,0,3,0,3,3
2025,3,16,ch,f,263,0,3,0,5,6
2025,3,17,ch,f,263,0,4,0,7,5
2025,3,18,ch,f,251,0,2,0,6,6
2025,3,19,ch,f,256,0,3,2,7,13
2025,3,20,ch,f,290,0,10,2,8,15
2025,3,21,ch,f,262,0,8,0,16,17
2025,3,22,ch,f,259,0,11,1,23,26
2025,3,23,ch,f,266,0,16,2,40,32
2025,3,24,ch,f,263,0,20,1,30,41
2025,3,25,ch,f,248,0,18,2,37,33
2025,3,26,ch,f,249,0,22,0,39,40
2025,3,27,ch,f,295,0,24,2,25,41
2025,3,28,ch,f,301,0,21,3,28,31
2025,3,29,ch,f,283,0,18,1,24,29
2025,3,30,ch,f,279,0,20,2,21,21
2025,3,31,ch,f,278,0,17,2,24,27
2025,3,32,ch,f,276,0,21,1,25,15
2025,3,33,ch,f,284,0,12,0,14,19
2025,3,34,ch,f,302,0,16,0,22,20
2025,3,35,ch,f,297,0,8,1,11,10
2025,3,36,ch,f,314,0,11,1,20,17
2025,3,37,ch,f,281,0,16,1,10,10
2025,3,38,ch,f,293,0,8,2,12,12
2025,3,39,ch,f,303,0,6,2,7,11
2025,3,40,ch,f,258,0,8,0,8,5
2025,3,41,ch,f,311,0,5,0,7,12
2025,3,42,ch,f,292,0,4,1,6,6
2025,3,43,ch,f,292,0,7,0,8,6
2025,3,44,ch,f,305,0,5,0,6,7
2025,3,45,ch,f,295,0,7,1,9,8
2025,3,46,ch,f,303,0,7,0,8,5
2025,3,47,ch,f,313,0,1,0,5,6
2025,3,48,ch,f,282,0,5,0,4,7
2025,3,49,ch,f,300,0,4,0,6,7
2025,3,50,ch,f,280,0,4,0,6,9
2025,3,51,ch,f,297,0,6,1,9,6
2025,3,52,ch,f,331,0,3,0,4,10
2025,3,53,ch,f,334,0,2,1,8,11
2025,3,54,ch,f,344,0,5,5,13,4
2025,3,55,ch,f,367,0,3,0,10,12
2025,3,56,ch,f,427,0,6,3,15,17
2025,3,57,ch,f,391,0,7,2,7,6
2025,3,58,ch,f,388,0,11,2,15,12
2025,3,59,ch,f,420,0,4,1,10,11
2025,3,60,ch,f,402,0,6,0,9,11
2025,3,61,ch,f,456,0,3,0,10,9
2025,3,62,ch,f,459,0,5,0,9,6
2025,3,63,ch,f,427,0,5,2,10,7
2025,3,64,ch,f,433,0,7,2,13,5
2025,3,65,ch,f,456,0,8,1,9,10
2025,3,66,ch,f,344,0,1,0,8,4
2025,3,67,ch,f,400,0,7,0,5,7
2025,3,68,ch,f,408,0,6,0,8,9
2025,3,69,ch,f,386,0,6,0,12,2
2025,3,70,ch,f,369,0,2,1,3,2
2025,3,71,ch,f,366,0,3,0,7,6
2025,3,72,ch,f,318,0,6,0,5,3
2025,3,73,ch,f,351,0,4,0,4,4
2025,3,74,ch,f,285,0,1,0,8,7
2025,3,75,ch,f,320,0,2,2,5,0
2025,3,76,ch,f,293,0,2,0,7,5
2025,3,77,ch,f,308,0,4,1,5,0
2025,3,78,ch,f,299,0,3,1,8,3
2025,3,79,ch,f,324,0,1,1,1,3
2025,3,80,ch,f,268,0,1,0,3,2
2025,3,81,ch,f,282,0,2,0,4,5
2025,3,82,ch,f,251,0,2,1,2,1
2025,3,83,ch,f,240,0,0,0,2,5
2025,3,84,ch,f,193,0,1,0,4,2
2025,3,85,ch,f,188,0,0,0,6,0
2025,3,86,ch,f,170,0,0,0,1,1
2025,3,87,ch,f,172,0,0,0,2,2
2025,3,88,ch,f,132,0,0,0,1,1
2025,3,89,ch,f,139,0,1,0,3,2
2025,3,90,ch,f,110,0,0,0,0,1
2025,3,91,ch,f,76,0,0,0,0,0
2025,3,92,ch,f,74,0,0,0,3,0
2025,3,93,ch,f,86,0,0,0,3,2
2025,3,94,ch,f,62,0,0,0,2,2
2025,3,95,ch,f,39,0,0,0,1,1
2025,3,96,ch,f,37,0,0,0,0,0
2025,3,97,ch,f,27,0,0,0,0,0
2025,3,98,ch,f,22,0,0,0,2,0
2025,3,99,ch,f,12,0,0,0,0,0
2025,3,100,ch,f,13,0,0,0,0,0
2025,3,0,int,m,0,126,1,2,2,4
2025,3,1,int,m,102,0,4,10,4,5
2025,3,2,int,m,124,0,5,10,10,11
2025,3,3,int,m,102,0,7,8,6,3
2025,3,4,int,m,132,0,6,9,10,8
2025,3,5,int,m,130,0,4,8,1,8
2025,3,6,int,m,142,0,3,9,4,5
2025,3,7,int,m,162,0,3,6,6,2
2025,3,8,int,m,144,0,3,5,5,2
2025,3,9,int,m,138,0,2,3,5,5
2025,3,10,int,m,136,0,3,4,3,9
2025,3,11,int,m,134,0,2,8,7,6
2025,3,12,int,m,114,0,0,4,2,2
2025,3,13,int,m,129,0,0,8,5,8
2025,3,14,int,m,124,0,1,1,4,3
2025,3,15,int,m,117,0,1,6,5,0
2025,3,16,int,m,131,0,1,7,4,3
2025,3,17,int,m,122,0,2,5,2,4
2025,3,18,int,m,111,0,1,2,35,7
2025,3,19,int,m,155,0,3,5,18,12
2025,3,20,int,m,117,0,7,9,14,8
2025,3,21,int,m,137,0,8,16,11,15
2025,3,22,int,m,123,0,6,14,13,16
2025,3,23,int,m,120,0,9,18,19,13
2025,3,24,int,m,150,0,13,31,15,12
2025,3,25,int,m,195,0,7,30,20,21
2025,3,26,int,m,191,0,8,31,27,22
2025,3,27,int,m,219,0,17,29,19,37
2025,3,28,int,m,221,0,10,30,29,37
2025,3,29,int,m,212,0,15,18,32,32
2025,3,30,int,m,208,0,21,26,33,27
2025,3,31,int,m,253,0,20,30,31,23
2025,3,32,int,m,250,0,23,28,19,22
2025,3,33,int,m,281,0,16,26,14,22
2025,3,34,int,m,273,0,26,25,21,27
2025,3,35,int,m,286,0,14,17,19,20
2025,3,36,int,m,251,0,9,21,18,15
2025,3,37,int,m,257,0,13,19,19,20
2025,3,38,int,m,256,0,16,21,20,12
2025,3,39,int,m,281,0,13,14,23,22
2025,3,40,int,m,279,0,13,18,14,23
2025,3,41,int,m,283,0,12,17,12,15
2025,3,42,int,m,270,0,12,13,9,9
2025,3,43,int,m,261,0,7,13,15,13
2025,3,44,int,m,287,0,13,15,13,16
2025,3,45,int,m,272,0,11,10,16,20
2025,3,46,int,m,269,0,10,14,9,9
2025,3,47,int,m,258,0,6,8,11,14
2025,3,48,int,m,235,0,6,12,14,11
2025,3,49,int,m,215,0,6,5,7,11
2025,3,50,int,m,214,0,7,10,11,8
2025,3,51,int,m,210,0,7,10,10,11
2025,3,52,int,m,199,0,5,7,12,6
2025,3,53,int,m,195,0,3,7,13,11
2025,3,54,int,m,220,0,6,7,10,10
2025,3,55,int,m,208,0,4,6,9,8
2025,3,56,int,m,196,0,6,7,8,6
2025,3,57,int,m,185,0,4,0,5,4
2025,3,58,int,m,190,0,4,4,11,6
2025,3,59,int,m,201,0,3,4,5,7
2025,3,60,int,m,191,0,5,1,5,5
2025,3,61,int,m,168,0,2,7,7,7
2025,3,62,int,m,166,0,2,2,3,4
2025,3,63,int,m,123,0,0,1,7,2
2025,3,64,int,m,131,0,1,2,6,6
2025,3,65,int,m,149,0,1,0,3,3
2025,3,66,int,m,91,0,2,1,2,2
2025,3,67,int,m,98,0,0,0,6,2
2025,3,68,int,m,78,0,1,0,2,3
2025,3,69,int,m,78,0,1,0,2,1
2025,3,70,int,m,69,0,0,1,1,0
2025,3,71,int,m,50,0,0,0,0,1
2025,3,72,int,m,60,0,0,1,2,0
2025,3,73,int,m,47,0,0,0,0,1
2025,3,74,int,m,32,0,0,1,1,0
2025,3,75,int,m,43,0,0,0,1,0
2025,3,76,int,m,41,0,1,0,0,0
2025,3,77,int,m,43,0,2,0,1,0
2025,3,78,int,m,22,0,0,1,0,0
2025,3,79,int,m,39,0,0,0,1,1
2025,3,80,int,m,24,0,0,1,2,2
2025,3,81,int,m,30,0,1,0,0,0
2025,3,82,int,m,19,0,0,0,0,0
2025,3,83,int,m,33,0,0,0,0,0
2025,3,84,int,m,29,0,0,0,0,0
2025,3,85,int,m,32,0,0,0,0,0
2025,3,86,int,m,22,0,0,0,0,0
2025,3,87,int,m,22,0,0,0,1,0
2025,3,88,int,m,9,0,0,0,0,0
2025,3,89,int,m,17,0,0,0,1,0
2025,3,90,int,m,10,0,0,0,0,0
2025,3,91,int,m,10,0,0,0,0,0
2025,3,92,int,m,6,0,0,0,0,0
2025,3,93,int,m,1,0,0,0,0,0
2025,3,94,int,m,0,0,0,0,0,0
2025,3,95,int,m,2,0,0,0,0,0
2025,3,96,int,m,2,0,0,0,0,0
2025,3,97,int,m,1,0,0,0,0,0
2025,3,98,int,m,1,0,0,0,0,0
2025,3,99,int,m,0,0,0,0,0,0
2025,3,100,int,m,0,0,0,0,0,0
2025,3,0,int,f,0,112,3,6,0,5
2025,3,1,int,f,113,0,11,4,11,13
2025,3,2,int,f,114,0,5,7,8,6
2025,3,3,int,f,126,0,1,12,4,11
2025,3,4,int,f,139,0,1,4,7,6
2025,3,5,int,f,123,0,5,11,9,8
2025,3,6,int,f,134,0,2,2,3,3
2025,3,7,int,f,130,0,2,9,4,5
2025,3,8,int,f,126,0,1,5,1,1
2025,3,9,int,f,132,0,6,3,2,0
2025,3,10,int,f,128,0,1,4,3,1
2025,3,11,int,f,147,0,2,4,2,2
2025,3,12,int,f,135,0,2,3,4,3
2025,3,13,int,f,126,0,5,7,0,2
2025,3,14,int,f,110,0,0,5,6,6
2025,3,15,int,f,119,0,3,3,4,3
2025,3,16,int,f,128,0,3,8,3,6
2025,3,17,int,f,105,0,0,5,4,2
2025,3,18,int,f,122,0,4,4,3,3
2025,3,19,int,f,104,0,5,6,5,5
2025,3,20,int,f,111,0,3,13,8,8
2025,3,21,int,f,116,0,11,17,10,9
2025,3,22,int,f,104,0,8,7,15,15
2025,3,23,int,f,111,0,12,15,13,7
2025,3,24,int,f,133,0,11,18,21,10
2025,3,25,int,f,158,0,10,12,13,18
2025,3,26,int,f,141,0,14,24,15,16
2025,3,27,int,f,170,0,15,33,16,25
2025,3,28,int,f,165,0,5,17,15,17
2025,3,29,int,f,159,0,16,13,18,13
2025,3,30,int,f,212,0,16,19,14,17
2025,3,31,int,f,185,0,10,18,24,13
2025,3,32,int,f,215,0,8,20,14,19
2025,3,33,int,f,219,0,6,12,12,10
2025,3,34,int,f,196,0,11,16,9,7
2025,3,35,int,f,217,0,10,15,13,16
2025,3,36,int,f,236,0,7,12,9,8
2025,3,37,int,f,218,0,12,10,4,5
2025,3,38,int,f,234,0,8,7,9,11
2025,3,39,int,f,222,0,8,12,5,6
2025,3,40,int,f,247,0,6,8,10,11
2025,3,41,int,f,209,0,4,9,9,9
2025,3,42,int,f,228,0,7,8,8,4
2025,3,43,int,f,241,0,6,7,9,7
2025,3,44,int,f,215,0,5,5,8,3
2025,3,45,int,f,200,0,4,5,7,7
2025,3,46,int,f,178,0,2,4,8,8
2025,3,47,int,f,214,0,5,8,7,7
2025,3,48,int,f,201,0,2,2,8,11
2025,3,49,int,f,173,0,5,8,9,4
2025,3,50,int,f,214,0,6,6,7,8
2025,3,51,int,f,153,0,1,0,11,6
2025,3,52,int,f,155,0,2,3,5,6
2025,3,53,int,f,184,0,2,3,4,5
2025,3,54,int,f,168,0,2,6,5,3
2025,3,55,int,f,149,0,1,3,6,3
2025,3,56,int,f,163,0,2,0,6,5
2025,3,57,int,f,160,0,1,4,4,4
2025,3,58,int,f,148,0,1,4,7,10
2025,3,59,int,f,126,0,3,5,3,5
2025,3,60,int,f,142,0,1,2,2,3
2025,3,61,int,f,128,0,1,1,5,2
2025,3,62,int,f,127,0,3,1,3,2
2025,3,63,int,f,88,0,2,0,6,1
2025,3,64,int,f,102,0,0,2,4,8
2025,3,65,int,f,111,0,0,0,1,0
2025,3,66,int,f,86,0,1,0,1,1
2025,3,67,int,f,81,0,0,0,0,0
2025,3,68,int,f,52,0,2,1,2,1
2025,3,69,int,f,60,0,0,0,4,2
2025,3,70,int,f,60,0,0,1,0,1
2025,3,71,int,f,49,0,0,1,0,0
2025,3,72,int,f,43,0,1,0,1,0
2025,3,73,int,f,43,0,0,0,0,0
2025,3,74,int,f,33,0,0,0,3,2
2025,3,75,int,f,54,0,0,0,2,1
2025,3,76,int,f,41,0,0,0,0,1
2025,3,77,int,f,47,0,1,0,0,1
2025,3,78,int,f,25,0,0,0,1,0
2025,3,79,int,f,34,0,1,0,0,0
2025,3,80,int,f,23,0,1,0,0,0
2025,3,81,int,f,28,0,0,1,0,1
2025,3,82,int,f,24,0,0,0,0,0
2025,3,83,int,f,31,0,0,0,0,0
2025,3,84,int,f,31,0,0,0,0,0
2025,3,85,int,f,27,0,0,0,0,1
2025,3,86,int,f,19,0,1,0,0,1
2025,3,87,int,f,11,0,0,0,1,0
2025,3,88,int,f,17,0,0,0,0,0
2025,3,89,int,f,10,0,0,0,0,0
2025,3,90,int,f,7,0,0,0,1,1
2025,3,91,int,f,10,0,0,0,0,1
2025,3,92,int,f,8,0,0,0,0,0
2025,3,93,int,f,2,0,0,1,0,0
2025,3,94,int,f,2,0,0,0,0,1
2025,3,95,int,f,0,0,0,0,0,0
2025,3,96,int,f,0,0,0,0,0,0
2025,3,97,int,f,3,0,0,0,0,0
2025,3,98,int,f,0,0,0,0,0,0
2025,3,99,int,f,0,0,0,0,0,0
2025,3,100,int,f,0,0,0,0,0,0
2022,4,0,ch,m,0,499,10,1,24,13
2022,4,1,ch,m,554,0,15,2,51,43
2022,4,2,ch,m,523,0,17,3,36,34
2022,4,3,ch,m,549,0,10,1,31,40
2022,4,4,ch,m,538,0,6,3,31,21
2022,4,5,ch,m,556,0,12,3,15,28
2022,4,6,ch,m,555,0,11,2,5,8
2022,4,7,ch,m,563,0,8,6,8,10
2022,4,8,ch,m,580,0,8,1,10,14
2022,4,9,ch,m,533,0,9,0,6,6
2022,4,10,ch,m,552,0,4,0,11,9
2022,4,11,ch,m,523,0,4,2,12,12
2022,4,12,ch,m,557,0,3,1,6,11
2022,4,13,ch,m,499,0,2,0,9,2
2022,4,14,ch,m,574,0,4,1,8,10
2022,4,15,ch,m,524,0,6,1,7,8
2022,4,16,ch,m,532,0,4,0,9,9
2022,4,17,ch,m,532,0,3,1,15,5
2022,4,18,ch,m,577,0,4,0,18,12
2022,4,19,ch,m,548,0,4,2,15,15
2022,4,20,ch,m,573,0,8,1,21,18
2022,4,21,ch,m,548,0,8,1,36,34
2022,4,22,ch,m,607,0,17,0,43,37
2022,4,23,ch,m,565,0,18,1,50,47
2022,4,24,ch,m,584,0,16,0,59,56
2022,4,25,ch,m,602,0,30,3,89,78
2022,4,26,ch,m,522,0,34,1,97,76
2022,4,27,ch,m,517,0,22,2,70,61
2022,4,28,ch,m,583,0,23,1,67,66
2022,4,29,ch,m,571,0,35,1,60,63
2022,4,30,ch,m,559,0,20,1,62,55
2022,4,31,ch,m,580,0,32,1,72,58
2022,4,32,ch,m,584,0,20,0,70,49
2022,4,33,ch,m,561,0,22,1,61,47
2022,4,34,ch,m,561,0,32,1,53,42
2022,4,35,ch,m,577,0,19,1,44,44
2022,4,36,ch,m,559,0,17,1,54,31
2022,4,37,ch,m,579,0,15,1,37,23
2022,4,38,ch,m,597,0,17,3,28,35
2022,4,39,ch,m,623,0,18,2,37,19
2022,4,40,ch,m,608,0,9,2,31,23
2022,4,41,ch,m,592,0,9,2,33,32
2022,4,42,ch,m,623,0,16,1,24,35
2022,4,43,ch,m,555,0,12,2,20,22
2022,4,44,ch,m,613,0,17,1,18,12
2022,4,45,ch,m,600,0,11,3,16,12
2022,4,46,ch,m,579,0,7,2,14,15
2022,4,47,ch,m,587,0,10,0,18,23
2022,4,48,ch,m,632,0,2,0,15,12
2022,4,49,ch,m,609,0,5,0,16,11
2022,4,50,ch,m,660,0,5,0,11,19
2022,4,51,ch,m,724,0,14,2,24,19
2022,4,52,ch,m,747,0,10,2,18,20
2022,4,53,ch,m,774,0,5,3,18,19
2022,4,54,ch,m,856,0,14,2,16,16
2022,4,55,ch,m,854,0,9,1,23,26
2022,4,56,ch,m,785,0,10,3,21,19
2022,4,57,ch,m,885,0,10,1,11,15
2022,4,58,ch,m,914,0,8,1,19,17
2022,4,59,ch,m,814,0,3,0,15,11
2022,4,60,ch,m,833,0,8,3,16,14
2022,4,61,ch,m,817,0,5,2,18,11
2022,4,62,ch,m,737,0,8,0,10,8
2022,4,63,ch,m,734,0,4,0,13,7
2022,4,64,ch,m,674,0,6,0,10,10
2022,4,65,ch,m,700,0,3,1,7,9
2022,4,66,ch,m,636,0,1,3,9,9
2022,4,67,ch,m,614,0,5,1,7,10
2022,4,68,ch,m,614,0,2,1,12,11
2022,4,69,ch,m,623,0,1,0,9,10
2022,4,70,ch,m,599,0,1,0,7,4
2022,4,71,ch,m,543,0,1,0,6,8
2022,4,72,ch,m,569,0,5,1,4,6
2022,4,73,ch,m,499,0,1,2,7,11
2022,4,74,ch,m,541,0,3,0,3,6
2022,4,75,ch,m,504,0,2,1,3,9
2022,4,76,ch,m,473,0,0,0,10,8
2022,4,77,ch,m,473,0,4,0,3,3
2022,4,78,ch,m,415,0,1,0,2,4
2022,4,79,ch,m,406,0,2,0,2,4
2022,4,80,ch,m,333,0,2,0,4,5
2022,4,81,ch,m,303,0,0,0,3,3
2022,4,82,ch,m,285,0,2,0,2,1
2022,4,83,ch,m,245,0,0,0,2,1
2022,4,84,ch,m,247,0,1,0,0,2
2022,4,85,ch,m,203,0,0,0,1,3
2022,4,86,ch,m,167,0,0,0,3,1
2022,4,87,ch,m,150,0,0,0,1,0
2022,4,88,ch,m,131,0,0,0,1,1
2022,4,89,ch,m,98,0,1,0,1,0
2022,4,90,ch,m,93,0,3,0,2,1
2022,4,91,ch,m,75,0,0,0,2,0
2022,4,92,ch,m,69,0,1,0,0,0
2022,4,93,ch,m,43,0,0,0,1,0
2022,4,94,ch,m,40,0,0,0,1,0
2022,4,95,ch,m,24,0,0,0,0,0
2022,4,96,ch,m,7,0,0,0,1,0
2022,4,97,ch,m,9,0,0,0,0,0
2022,4,98,ch,m,7,0,0,0,0,0
2022,4,99,ch,m,3,0,0,0,0,0
2022,4,100,ch,m,4,0,0,0,0,0
2022,4,0,ch,f,0,461,12,0,19,12
2022,4,1,ch,f,492,0,25,1,44,33
2022,4,2,ch,f,464,0,22,1,29,32
2022,4,3,ch,f,522,0,13,1,29,26
2022,4,4,ch,f,507,0,9,1,21,24
2022,4,5,ch,f,561,0,11,2,20,17
2022,4,6,ch,f,521,0,9,0,9,11
2022,4,7,ch,f,498,0,9,0,13,12
2022,4,8,ch,f,515,0,3,0,10,6
2022,4,9,ch,f,506,0,3,1,10,10
2022,4,10,ch,f,527,0,8,1,11,2
2022,4,11,ch,f,509,0,1,0,1,2
2022,4,12,ch,f,542,0,5,0,4,6
2022,4,13,ch,f,508,0,2,0,5,9
2022,4,14,ch,f,547,0,2,2,9,5
2022,4,15,ch,f,487,0,4,2,9,9
2022,4,16,ch,f,501,0,1,0,10,4
2022,4,17,ch,f,441,0,4,0,15,5
2022,4,18,ch,f,541,0,6,0,19,13
2022,4,19,ch,f,486,0,6,2,26,22
2022,4,20,ch,f,508,0,17,2,38,39
2022,4,21,ch,f,511,0,20,3,49,42
2022,4,22,ch,f,527,0,21,1,59,59
2022,4,23,ch,f,527,0,35,0,73,65
2022,4,24,ch,f,535,0,27,0,70,99
2022,4,25,ch,f,562,0,30,1,88,77
2022,4,26,ch,f,537,0,33,3,96,78
2022,4,27,ch,f,562,0,33,3,71,75
2022,4,28,ch,f,534,0,39,3,64,70
2022,4,29,ch,f,532,0,25,2,55,61
2022,4,30,ch,f,553,0,42,4,65,64
2022,4,31,ch,f,622,0,29,2,59,63
2022,4,32,ch,f,622,0,26,1,55,47
2022,4,33,ch,f,560,0,23,2,47,37
2022,4,34,ch,f,563,0,31,1,47,44
2022,4,35,ch,f,596,0,18,1,39,46
2022,4,36,ch,f,593,0,16,1,36,45
2022,4,37,ch,f,585,0,17,3,39,30
2022,4,38,ch,f,629,0,12,3,24,29
2022,4,39,ch,f,593,0,11,1,34,24
2022,4,40,ch,f,651,0,20,0,21,31
2022,4,41,ch,f,673,0,9,1,23,14
2022,4,42,ch,f,617,0,12,1,15,19
2022,4,43,ch,f,600,0,7,0,16,21
2022,4,44,ch,f,571,0,10,1,11,12
2022,4,45,ch,f,614,0,9,2,18,13
2022,4,46,ch,f,620,0,5,1,14,13
2022,4,47,ch,f,671,0,8,1,19,19
2022,4,48,ch,f,652,0,8,2,20,17
2022,4,49,ch,f,610,0,8,0,21,19
2022,4,50,ch,f,689,0,10,0,16,14
2022,4,51,ch,f,773,0,7,1,18,19
2022,4,52,ch,f,775,0,11,0,22,18
2022,4,53,ch,f,805,0,8,0,18,33
2022,4,54,ch,f,809,0,8,2,27,19
2022,4,55,ch,f,904,0,10,1,34,29
2022,4,56,ch,f,864,0,7,2,18,15
2022,4,57,ch,f,872,0,11,2,21,18
2022,4,58,ch,f,858,0,10,0,13,24
2022,4,59,ch,f,863,0,7,2,23,17
2022,4,60,ch,f,842,0,6,3,15,16
2022,4,61,ch,f,812,0,2,0,15,15
2022,4,62,ch,f,765,0,7,0,11,16
2022,4,63,ch,f,751,0,4,1,20,14
2022,4,64,ch,f,734,0,4,1,12,11
2022,4,65,ch,f,744,0,8,0,15,15
2022,4,66,ch,f,643,0,10,2,9,9
2022,4,67,ch,f,718,0,3,0,13,10
2022,4,68,ch,f,651,0,4,1,10,15
2022,4,69,ch,f,626,0,2,1,6,8
2022,4,70,ch,f,646,0,5,0,10,8
2022,4,71,ch,f,585,0,3,1,8,4
2022,4,72,ch,f,602,0,6,1,7,7
2022,4,73,ch,f,557,0,1,1,9,9
2022,4,74,ch,f,497,0,2,1,10,11
2022,4,75,ch,f,521,0,1,0,5,6
2022,4,76,ch,f,517,0,2,0,7,13
2022,4,77,ch,f,495,0,1,0,4,4
2022,4,78,ch,f,488,0,0,0,4,4
2022,4,79,ch,f,432,0,1,0,7,4
2022,4,80,ch,f,370,0,1,0,0,2
2022,4,81,ch,f,370,0,2,0,3,4
2022,4,82,ch,f,327,0,0,0,3,4
2022,4,83,ch,f,301,0,0,2,3,4
2022,4,84,ch,f,293,0,1,1,2,1
2022,4,85,ch,f,273,0,0,0,2,2
2022,4,86,ch,f,277,0,0,0,6,6
2022,4,87,ch,f,232,0,0,0,4,1
2022,4,88,ch,f,218,0,0,0,1,4
2022,4,89,ch,f,187,0,0,0,6,2
2022,4,90,ch,f,167,0,1,0,1,0
2022,4,91,ch,f,137,0,2,1,1,1
2022,4,92,ch,f,123,0,1,0,2,1
2022,4,93,ch,f,88,0,0,0,0,0
2022,4,94,ch,f,71,0,0,0,1,1
2022,4,95,ch,f,43,0,0,0,2,0
2022,4,96,ch,f,44,0,0,0,0,0
2022,4,97,ch,f,32,0,0,0,1,0
2022,4,98,ch,f,24,0,0,0,0,0
2022,4,99,ch,f,10,0,0,0,1,2
2022,4,100,ch,f,15,0,0,0,0,0
2022,4,0,int,m,0,208,2,4,9,6
2022,4,1,int,m,184,0,7,8,17,18
2022,4,2,int,m,225,0,6,8,10,11
2022,4,3,int,m,210,0,5,11,14,10
2022,4,4,int,m,203,0,3,9,13,6
2022,4,5,int,m,212,0,3,5,11,11
2022,4,6,int,m,228,0,1,7,8,4
2022,4,7,int,m,180,0,4,4,9,2
2022,4,8,int,m,188,0,3,6,14,6
2022,4,9,int,m,211,0,1,7,7,5
2022,4,10,int,m,227,0,1,10,2,5
2022,4,11,int,m,203,0,4,8,12,8
2022,4,12,int,m,193,0,1,6,7,6
2022,4,13,int,m,192,0,2,4,0,5
2022,4,14,int,m,202,0,4,8,2,5
2022,4,15,int,m,190,0,1,2,7,6
2022,4,16,int,m,152,0,3,4,3,3
2022,4,17,int,m,181,0,1,6,11,5
2022,4,18,int,m,166,0,2,3,16,10
2022,4,19,int,m,150,0,2,10,11,7
2022,4,20,int,m,152,0,2,21,16,10
2022,4,21,int,m,150,0,5,14,18,18
2022,4,22,int,m,166,0,6,29,25,20
2022,4,23,int,m,184,0,9,32,27,24
2022,4,24,int,m,221,0,19,39,29,28
2022,4,25,int,m,222,0,19,36,52,45
2022,4,26,int,m,229,0,20,46,46,30
2022,4,27,int,m,225,0,12,31,46,49
2022,4,28,int,m,270,0,13,37,50,37
2022,4,29,int,m,303,0,15,34,47,38
2022,4,30,int,m,337,0,23,33,49,39
2022,4,31,int,m,314,0,23,45,46,41
2022,4,32,int,m,354,0,20,31,48,33
2022,4,33,int,m,344,0,14,31,41,39
2022,4,34,int,m,357,0,20,27,44,39
2022,4,35,int,m,411,0,12,36,48,39
2022,4,36,int,m,386,0,18,25,35,30
2022,4,37,int,m,409,0,23,31,36,32
2022,4,38,int,m,390,0,17,21,28,31
2022,4,39,int,m,413,0,21,17,26,21
2022,4,40,int,m,393,0,16,28,32,30
2022,4,41,int,m,399,0,15,29,33,29
2022,4,42,int,m,376,0,17,24,20,17
2022,4,43,int,m,383,0,13,13,29,27
2022,4,44,int,m,356,0,10,22,19,19
2022,4,45,int,m,385,0,12,18,20,17
2022,4,46,int,m,342,0,6,15,15,23
2022,4,47,int,m,329,0,6,7,22,15
2022,4,48,int,m,335,0,8,19,16,23
2022,4,49,int,m,314,0,12,11,14,10
2022,4,50,int,m,295,0,10,10,19,24
2022,4,51,int,m,282,0,6,17,13,6
2022,4,52,int,m,297,0,4,10,11,15
2022,4,53,int,m,335,0,11,5,14,19
2022,4,54,int,m,270,0,12,8,16,12
2022,4,55,int,m,310,0,6,14,14,7
2022,4,56,int,m,290,0,6,11,19,14
2022,4,57,int,m,288,0,6,5,7,9
2022,4,58,int,m,289,0,5,6,12,5
2022,4,59,int,m,235,0,6,3,7,13
2022,4,60,int,m,224,0,6,5,11,7
2022,4,61,int,m,205,0,4,1,6,8
2022,4,62,int,m,196,0,0,3,7,4
2022,4,63,int,m,165,0,2,2,3,0
